trained_on,model,all,cosmosqa,drop,mcscript,narrativeqa,quoref,socialiqa
drop,avg-MRB,0.656978630443297,0.8045923053287033,0.6396378384703368,0.5125100234072337,0.6667441428921751,0.7661464097115023,0.7407224773746731
drop,avg-all,0.5385308990485426,0.7004144602006375,0.5815279217396593,0.36880357808370884,0.52456931214194,0.7301691617286137,0.6361679966441518
drop,l1-018,0.5807169549223073,0.7297240407703524,0.6423584646376782,0.4344850798257162,0.5869545234272548,0.8157693017661788,0.620023063598494
drop,lr,0.6247806254222715,0.7417165838787412,0.7044657315387272,0.5293037762725591,0.6182419630759668,0.7699643195772626,0.6539318748420383
drop,rf,0.5549394642058023,0.6749507335519465,0.6327465572404648,0.44021065462991893,0.5619028580113088,0.7105585694226058,0.5864516439606222
mcscript,avg-MRB,0.6516773980901786,0.7978479189915637,0.646562681685654,0.5072854290382766,0.6619346090218875,0.7782000744310786,0.7307318533144636
mcscript,avg-all,0.5002171595659787,0.6697982713362705,0.49268510986202696,0.34368748200321103,0.4908364106914992,0.6322618454727469,0.60385047305302
mcscript,l1-018,0.6819728579251901,0.8294360683440883,0.5486134030040177,0.5747769558847672,0.6789985784323054,0.7260611189180912,0.7630779880425143
mcscript,lr,0.6882014487090438,0.8383278378430314,0.5895452629996771,0.6238531360345885,0.6870883328141554,0.6338440846071054,0.7686044616608351
mcscript,rf,0.6972965941641195,0.8158496325838954,0.5965564040428847,0.664357487558341,0.6927014171988709,0.6930482470594832,0.7065365528951275
narrativeqa,avg-MRB,0.6577084287685272,0.8044899589940908,0.6421699841785226,0.514837269945009,0.6662056012182124,0.771223839520386,0.7399521681272374
narrativeqa,avg-all,0.5224191495618806,0.6951646404613137,0.4895138547147663,0.36576944462693933,0.5155065717730989,0.6607124855377972,0.6270920048346523
narrativeqa,l1-018,0.6763365745602578,0.8323491289039834,0.5558915402095036,0.5335880020151221,0.6805346525787465,0.7270255872807481,0.7766680448681555
narrativeqa,lr,0.6913015275544377,0.8404252256396538,0.5036396520307612,0.5990860083534966,0.7145481082158345,0.660949448062959,0.7755368886570584
narrativeqa,rf,0.6694187030973702,0.7862478483069048,0.5786474543578424,0.5732287878567273,0.7228529533986542,0.7097524753632533,0.6859798685480242
quoref,avg-MRB,0.6534203559406495,0.8000578244773173,0.6443245986345092,0.5089262897662651,0.6636485256137904,0.7741580066476201,0.734095484273433
quoref,avg-all,0.5186483505442102,0.6857477520835021,0.5732054826390526,0.35364764413402333,0.49299800124811016,0.6955052428416136,0.6175261183159044
quoref,l1-018,0.5950780741076664,0.7449734554325926,0.6384686177392518,0.4488697023073256,0.5977824884649371,0.8152282820827348,0.6478668138973365
quoref,lr,0.6353266597473992,0.7780320606009499,0.6575110794454053,0.499770165295098,0.6397085391002237,0.8138367789567675,0.6877889522024543
quoref,rf,0.6011526855754362,0.773557520775711,0.6748384816691281,0.44477991450048077,0.6161339526424053,0.7667430583027558,0.6459211887597249
socialiqa,avg-MRB,0.6540554727396751,0.8002454098011075,0.6456228976166011,0.5105715042622212,0.6633880340739692,0.776972779141791,0.7339145598589859
socialiqa,avg-all,0.4962020394253095,0.6875591907867088,0.37571959286374595,0.3577359527959168,0.49229526867892615,0.5529380130738785,0.6183616545144482
socialiqa,l1-018,0.6462185845143538,0.8456881564340102,0.46483518119796774,0.48775143527178766,0.6232354034046388,0.5271197397588568,0.7799637676146394
socialiqa,lr,0.6558450597848086,0.8564824134436064,0.33687814836180807,0.5832109163864727,0.6812114925002571,0.39352631860304516,0.7919368756072077
socialiqa,rf,0.6590215572540239,0.8488348132645874,0.4824966113395645,0.5591422338890687,0.603644248385137,0.5502051451407571,0.7892048227056372
